1,0,3,24,200,15,9600,12144,0.4843,163.0091
1,0,4,12,1,15,9600,11880,0.4545,2.4208
1,0,4,12,200,15,9600,11880,0.5765,661.5291
1,0,4,24,1,15,9600,255024,12.2122,3.2682
1,0,4,24,200,15,9600,255024,-1.0000,760.9872
1,0,3,12,1,60,1200,1320,0.1201,0.3653
1,0,3,12,200,60,1200,1320,3.5413,3.2847
1,0,3,24,1,60,1200,12144,0.6235,0.3674
1,0,3,24,200,60,1200,12144,35.6925,3.5567
1,0,4,12,1,60,1200,11880,0.4909,0.6773
1,0,4,12,200,60,1200,11880,20.6653,26.5550
1,0,4,24,1,60,1200,255024,8.7856,0.8518
1,0,4,24,200,60,1200,255024,-1.0000,17.5125
1,0,3,12,1,60,3600,1320,0.1208,0.4198
1,0,3,12,200,60,3600,1320,0.6624,10.0958
1,0,3,24,1,60,3600,12144,0.3695,0.4993
1,0,3,24,200,60,3600,12144,3.8329,10.8156
1,0,4,12,1,60,3600,11880,0.4066,0.7845
1,0,4,12,200,60,3600,11880,1.3840,59.7296
1,0,4,24,1,60,3600,255024,7.4750,0.8997
1,0,4,24,200,60,3600,255024,-1.0000,42.3278
1,0,3,12,1,60,9600,1320,0.1289,0.5699
